vsubpd zmm1, zmm12, zmm1	62f19d485cc9	
vsubpd zmm1, zmm12, zmm12	62d19d485ccc	
vsubpd zmm1, zmm12, zmm18	62b19d485cca	
vsubpd zmm1, zmm12, [rax]	62f19d485c08	
vsubpd zmm1, zmm12, [r13 + r14*2]	62919d485c4c7500	
vsubpd zmm1, zmm18, zmm1	62f1ed405cc9	
vsubpd zmm1, zmm18, zmm12	62d1ed405ccc	
vsubpd zmm1, zmm18, zmm18	62b1ed405cca	
vsubpd zmm1, zmm18, [rax]	62f1ed405c08	
vsubpd zmm1, zmm18, [r13 + r14*2]	6291ed405c4c7500	
vsubpd zmm12, zmm1, zmm1	6271f5485ce1	
vsubpd zmm12, zmm1, zmm12	6251f5485ce4	
vsubpd zmm12, zmm1, zmm18	6231f5485ce2	
vsubpd zmm12, zmm1, [rax]	6271f5485c20	
vsubpd zmm12, zmm1, [r13 + r14*2]	6211f5485c647500	
vsubpd zmm12, zmm12, zmm1	62719d485ce1	
vsubpd zmm12, zmm12, zmm12	62519d485ce4	
vsubpd zmm12, zmm12, zmm18	62319d485ce2	
vsubpd zmm12, zmm12, [rax]	62719d485c20	
vsubpd zmm12, zmm12, [r13 + r14*2]	62119d485c647500	
vsubpd zmm12, zmm18, zmm1	6271ed405ce1	
vsubpd zmm12, zmm18, zmm12	6251ed405ce4	
vsubpd zmm12, zmm18, zmm18	6231ed405ce2	
vsubpd zmm12, zmm18, [rax]	6271ed405c20	
vsubpd zmm12, zmm18, [r13 + r14*2]	6211ed405c647500	
vsubpd zmm18, zmm1, zmm1	62e1f5485cd1	
vsubpd zmm18, zmm1, zmm12	62c1f5485cd4	
vsubpd zmm18, zmm1, zmm18	62a1f5485cd2	
vsubpd zmm18, zmm1, [rax]	62e1f5485c10	
vsubpd zmm18, zmm1, [r13 + r14*2]	6281f5485c547500	
vsubpd zmm18, zmm12, zmm1	62e19d485cd1	
vsubpd zmm18, zmm12, zmm12	62c19d485cd4	
vsubpd zmm18, zmm12, zmm18	62a19d485cd2	
vsubpd zmm18, zmm12, [rax]	62e19d485c10	
vsubpd zmm18, zmm12, [r13 + r14*2]	62819d485c547500	
vsubpd zmm18, zmm18, zmm1	62e1ed405cd1	
vsubpd zmm18, zmm18, zmm12	62c1ed405cd4	
vsubpd zmm18, zmm18, zmm18	62a1ed405cd2	
vsubpd zmm18, zmm18, [rax]	62e1ed405c10	
vsubpd zmm18, zmm18, [r13 + r14*2]	6281ed405c547500	
vmulpd zmm1, zmm1, zmm1	62f1f54859c9	
vmulpd zmm1, zmm1, zmm12	62d1f54859cc	
vmulpd zmm1, zmm1, zmm18	62b1f54859ca	
vmulpd zmm1, zmm1, [rax]	62f1f5485908	
vmulpd zmm1, zmm1, [r13 + r14*2]	6291f548594c7500	
vmulpd zmm1, zmm12, zmm1	62f19d4859c9	
vmulpd zmm1, zmm12, zmm12	62d19d4859cc	
vmulpd zmm1, zmm12, zmm18	62b19d4859ca	
vmulpd zmm1, zmm12, [rax]	62f19d485908	
vmulpd zmm1, zmm12, [r13 + r14*2]	62919d48594c7500	
vmulpd zmm1, zmm18, zmm1	62f1ed4059c9	
vmulpd zmm1, zmm18, zmm12	62d1ed4059cc	
vmulpd zmm1, zmm18, zmm18	62b1ed4059ca	
vmulpd zmm1, zmm18, [rax]	62f1ed405908	
vmulpd zmm1, zmm18, [r13 + r14*2]	6291ed40594c7500	
vmulpd zmm12, zmm1, zmm1	6271f54859e1	
vmulpd zmm12, zmm1, zmm12	6251f54859e4	
vmulpd zmm12, zmm1, zmm18	6231f54859e2	
vmulpd zmm12, zmm1, [rax]	6271f5485920	
vmulpd zmm12, zmm1, [r13 + r14*2]	6211f54859647500	
vmulpd zmm12, zmm12, zmm1	62719d4859e1	
vmulpd zmm12, zmm12, zmm12	62519d4859e4	
vmulpd zmm12, zmm12, zmm18	62319d4859e2	
vmulpd zmm12, zmm12, [rax]	62719d485920	
vmulpd zmm12, zmm12, [r13 + r14*2]	62119d4859647500	
vmulpd zmm12, zmm18, zmm1	6271ed4059e1	
vmulpd zmm12, zmm18, zmm12	6251ed4059e4	
vmulpd zmm12, zmm18, zmm18	6231ed4059e2	
vmulpd zmm12, zmm18, [rax]	6271ed405920	
vmulpd zmm12, zmm18, [r13 + r14*2]	6211ed4059647500	
vmulpd zmm18, zmm1, zmm1	62e1f54859d1	
vmulpd zmm18, zmm1, zmm12	62c1f54859d4	
vmulpd zmm18, zmm1, zmm18	62a1f54859d2	
vmulpd zmm18, zmm1, [rax]	62e1f5485910	
vmulpd zmm18, zmm1, [r13 + r14*2]	6281f54859547500	
vmulpd zmm18, zmm12, zmm1	62e19d4859d1	
vmulpd zmm18, zmm12, zmm12	62c19d4859d4	
vmulpd zmm18, zmm12, zmm18	62a19d4859d2	
vmulpd zmm18, zmm12, [rax]	62e19d485910	
vmulpd zmm18, zmm12, [r13 + r14*2]	62819d4859547500	
vmulpd zmm18, zmm18, zmm1	62e1ed4059d1	
vmulpd zmm18, zmm18, zmm12	62c1ed4059d4	
vmulpd zmm18, zmm18, zmm18	62a1ed4059d2	
vmulpd zmm18, zmm18, [rax]	62e1ed405910	
vmulpd zmm18, zmm18, [r13 + r14*2]	6281ed4059547500	
vdivpd zmm1, zmm1, zmm1	62f1f5485ec9	
vdivpd zmm1, zmm1, zmm12	62d1f5485ecc	
vdivpd zmm1, zmm1, zmm18	62b1f5485eca	
vdivpd zmm1, zmm1, [rax]	62f1f5485e08	
vdivpd zmm1, zmm1, [r13 + r14*2]	6291f5485e4c7500	
vdivpd zmm1, zmm12, zmm1	62f19d485ec9	
vdivpd zmm1, zmm12, zmm12	62d19d485ecc	
vdivpd zmm1, zmm12, zmm18	62b19d485eca	
vdivpd zmm1, zmm12, [rax]	62f19d485e08	
vdivpd zmm1, zmm12, [r13 + r14*2]	62919d485e4c7500	
vdivpd zmm1, zmm18, zmm1	62f1ed405ec9	
vdivpd zmm1, zmm18, zmm12	62d1ed405ecc	
vdivpd zmm1, zmm18, zmm18	62b1ed405eca	
vdivpd zmm1, zmm18, [rax]	62f1ed405e08	
vdivpd zmm1, zmm18, [r13 + r14*2]	6291ed405e4c7500	
vdivpd zmm12, zmm1, zmm1	6271f5485ee1	
vdivpd zmm12, zmm1, zmm12	6251f5485ee4	
vdivpd zmm12, zmm1, zmm18	6231f5485ee2	
vdivpd zmm12, zmm1, [rax]	6271f5485e20	
vdivpd zmm12, zmm1, [r13 + r14*2]	6211f5485e647500	
vdivpd zmm12, zmm12, zmm1	62719d485ee1	
vdivpd zmm12, zmm12, zmm12	62519d485ee4	
vdivpd zmm12, zmm12, zmm18	62319d485ee2	
vdivpd zmm12, zmm12, [rax]	62719d485e20	
vdivpd zmm12, zmm12, [r13 + r14*2]	62119d485e647500	
vdivpd zmm12, zmm18, zmm1	6271ed405ee1	
vdivpd zmm12, zmm18, zmm12	6251ed405ee4	
vdivpd zmm12, zmm18, zmm18	6231ed405ee2	
vdivpd zmm12, zmm18, [rax]	6271ed405e20	
vdivpd zmm12, zmm18, [r13 + r14*2]	6211ed405e647500	
vdivpd zmm18, zmm1, zmm1	62e1f5485ed1	
vdivpd zmm18, zmm1, zmm12	62c1f5485ed4	
vdivpd zmm18, zmm1, zmm18	62a1f5485ed2	
vdivpd zmm18, zmm1, [rax]	62e1f5485e10	
vdivpd zmm18, zmm1, [r13 + r14*2]	6281f5485e547500	
vdivpd zmm18, zmm12, zmm1	62e19d485ed1	
vdivpd zmm18, zmm12, zmm12	62c19d485ed4	
vdivpd zmm18, zmm12, zmm18	62a19d485ed2	
vdivpd zmm18, zmm12, [rax]	62e19d485e10	
vdivpd zmm18, zmm12, [r13 + r14*2]	62819d485e547500	
vdivpd zmm18, zmm18, zmm1	62e1ed405ed1	
vdivpd zmm18, zmm18, zmm12	62c1ed405ed4	
vdivpd zmm18, zmm18, zmm18	62a1ed405ed2	
vdivpd zmm18, zmm18, [rax]	62e1ed405e10	
vdivpd zmm18, zmm18, [r13 + r14*2]	6281ed405e547500	
vminpd zmm1, zmm1, zmm1	62f1f5485dc9	
vminpd zmm1, zmm1, zmm12	62d1f5485dcc	
vminpd zmm1, zmm1, zmm18	62b1f5485dca	
vminpd zmm1, zmm1, [rax]	62f1f5485d08	
vminpd zmm1, zmm1, [r13 + r14*2]	6291f5485d4c7500	
vminpd zmm1, zmm12, zmm1	62f19d485dc9	
vminpd zmm1, zmm12, zmm12	62d19d485dcc	
vminpd zmm1, zmm12, zmm18	62b19d485dca	
vminpd zmm1, zmm12, [rax]	62f19d485d08	
vminpd zmm1, zmm12, [r13 + r14*2]	62919d485d4c7500	
vminpd zmm1, zmm18, zmm1	62f1ed405dc9	
vminpd zmm1, zmm18, zmm12	62d1ed405dcc	
vminpd zmm1, zmm18, zmm18	62b1ed405dca	
vminpd zmm1, zmm18, [rax]	62f1ed405d08	
vminpd zmm1, zmm18, [r13 + r14*2]	6291ed405d4c7500	
vminpd zmm12, zmm1, zmm1	6271f5485de1	
vminpd zmm12, zmm1, zmm12	6251f5485de4	
vminpd zmm12, zmm1, zmm18	6231f5485de2	
vminpd zmm12, zmm1, [rax]	6271f5485d20	
vminpd zmm12, zmm1, [r13 + r14*2]	6211f5485d647500	
vminpd zmm12, zmm12, zmm1	62719d485de1	
vminpd zmm12, zmm12, zmm12	62519d485de4	
vminpd zmm12, zmm12, zmm18	62319d485de2	
vminpd zmm12, zmm12, [rax]	62719d485d20	
vminpd zmm12, zmm12, [r13 + r14*2]	62119d485d647500	
vminpd zmm12, zmm18, zmm1	6271ed405de1	
vminpd zmm12, zmm18, zmm12	6251ed405de4	
vminpd zmm12, zmm18, zmm18	6231ed405de2	
vminpd zmm12, zmm18, [rax]	6271ed405d20	
vminpd zmm12, zmm18, [r13 + r14*2]	6211ed405d647500	
vminpd zmm18, zmm1, zmm1	62e1f5485dd1	
vminpd zmm18, zmm1, zmm12	62c1f5485dd4	
vminpd zmm18, zmm1, zmm18	62a1f5485dd2	
vminpd zmm18, zmm1, [rax]	62e1f5485d10	
vminpd zmm18, zmm1, [r13 + r14*2]	6281f5485d547500	
vminpd zmm18, zmm12, zmm1	62e19d485dd1	
vminpd zmm18, zmm12, zmm12	62c19d485dd4	
vminpd zmm18, zmm12, zmm18	62a19d485dd2	
vminpd zmm18, zmm12, [rax]	62e19d485d10	
vminpd zmm18, zmm12, [r13 + r14*2]	62819d485d547500	
vminpd zmm18, zmm18, zmm1	62e1ed405dd1	
vminpd zmm18, zmm18, zmm12	62c1ed405dd4	
vminpd zmm18, zmm18, zmm18	62a1ed405dd2	
vminpd zmm18, zmm18, [rax]	62e1ed405d10	
vminpd zmm18, zmm18, [r13 + r14*2]	6281ed405d547500	
vmaxpd zmm1, zmm1, zmm1	62f1f5485fc9	
vmaxpd zmm1, zmm1, zmm12	62d1f5485fcc	
vmaxpd zmm1, zmm1, zmm18	62b1f5485fca	
vmaxpd zmm1, zmm1, [rax]	62f1f5485f08	
vmaxpd zmm1, zmm1, [r13 + r14*2]	6291f5485f4c7500	
vmaxpd zmm1, zmm12, zmm1	62f19d485fc9	
vmaxpd zmm1, zmm12, zmm12	62d19d485fcc	
vmaxpd zmm1, zmm12, zmm18	62b19d485fca	
vmaxpd zmm1, zmm12, [rax]	62f19d485f08	
vmaxpd zmm1, zmm12, [r13 + r14*2]	62919d485f4c7500	
vmaxpd zmm1, zmm18, zmm1	62f1ed405fc9	
vmaxpd zmm1, zmm18, zmm12	62d1ed405fcc	
vmaxpd zmm1, zmm18, zmm18	62b1ed405fca	
vmaxpd zmm1, zmm18, [rax]	62f1ed405f08	
vmaxpd zmm1, zmm18, [r13 + r14*2]	6291ed405f4c7500	
vmaxpd zmm12, zmm1, zmm1	6271f5485fe1	
vmaxpd zmm12, zmm1, zmm12	6251f5485fe4	
vmaxpd zmm12, zmm1, zmm18	6231f5485fe2	
vmaxpd zmm12, zmm1, [rax]	6271f5485f20	
vmaxpd zmm12, zmm1, [r13 + r14*2]	6211f5485f647500	
vmaxpd zmm12, zmm12, zmm1	62719d485fe1	
vmaxpd zmm12, zmm12, zmm12	62519d485fe4	
vmaxpd zmm12, zmm12, zmm18	62319d485fe2	
vmaxpd zmm12, zmm12, [rax]	62719d485f20	
vmaxpd zmm12, zmm12, [r13 + r14*2]	62119d485f647500	
vmaxpd zmm12, zmm18, zmm1	6271ed405fe1	
vmaxpd zmm12, zmm18, zmm12	6251ed405fe4	
vmaxpd zmm12, zmm18, zmm18	6231ed405fe2	
vmaxpd zmm12, zmm18, [rax]	6271ed405f20	
vmaxpd zmm12, zmm18, [r13 + r14*2]	6211ed405f647500	
vmaxpd zmm18, zmm1, zmm1	62e1f5485fd1	
vmaxpd zmm18, zmm1, zmm12	62c1f5485fd4	
vmaxpd zmm18, zmm1, zmm18	62a1f5485fd2	
vmaxpd zmm18, zmm1, [rax]	62e1f5485f10	
vmaxpd zmm18, zmm1, [r13 + r14*2]	6281f5485f547500	
vmaxpd zmm18, zmm12, zmm1	62e19d485fd1	
vmaxpd zmm18, zmm12, zmm12	62c19d485fd4	
vmaxpd zmm18, zmm12, zmm18	62a19d485fd2	
vmaxpd zmm18, zmm12, [rax]	62e19d485f10	
vmaxpd zmm18, zmm12, [r13 + r14*2]	62819d485f547500	
vmaxpd zmm18, zmm18, zmm1	62e1ed405fd1	
vmaxpd zmm18, zmm18, zmm12	62c1ed405fd4	
vmaxpd zmm18, zmm18, zmm18	62a1ed405fd2	
vmaxpd zmm18, zmm18, [rax]	62e1ed405f10	
vmaxpd zmm18, zmm18, [r13 + r14*2]	6281ed405f547500	
vandpd zmm1, zmm1, zmm1	62f1f54854c9	
vandpd zmm1, zmm1, zmm12	62d1f54854cc	
vandpd zmm1, zmm1, zmm18	62b1f54854ca	
vandpd zmm1, zmm1, [rax]	62f1f5485408	
vandpd zmm1, zmm1, [r13 + r14*2]	6291f548544c7500	
vandpd zmm1, zmm12, zmm1	62f19d4854c9	
vandpd zmm1, zmm12, zmm12	62d19d4854cc	
vandpd zmm1, zmm12, zmm18	62b19d4854ca	
vandpd zmm1, zmm12, [rax]	62f19d485408	
vandpd zmm1, zmm12, [r13 + r14*2]	62919d48544c7500	
vandpd zmm1, zmm18, zmm1	62f1ed4054c9	
vandpd zmm1, zmm18, zmm12	62d1ed4054cc	
vandpd zmm1, zmm18, zmm18	62b1ed4054ca	
vandpd zmm1, zmm18, [rax]	62f1ed405408	
vandpd zmm1, zmm18, [r13 + r14*2]	6291ed40544c7500	
vandpd zmm12, zmm1, zmm1	6271f54854e1	
vandpd zmm12, zmm1, zmm12	6251f54854e4	
vandpd zmm12, zmm1, zmm18	6231f54854e2	
vandpd zmm12, zmm1, [rax]	6271f5485420	
vandpd zmm12, zmm1, [r13 + r14*2]	6211f54854647500	
vandpd zmm12, zmm12, zmm1	62719d4854e1	
vandpd zmm12, zmm12, zmm12	62519d4854e4	
vandpd zmm12, zmm12, zmm18	62319d4854e2	
vandpd zmm12, zmm12, [rax]	62719d485420	
vandpd zmm12, zmm12, [r13 + r14*2]	62119d4854647500	
vandpd zmm12, zmm18, zmm1	6271ed4054e1	
vandpd zmm12, zmm18, zmm12	6251ed4054e4	
vandpd zmm12, zmm18, zmm18	6231ed4054e2	
vandpd zmm12, zmm18, [rax]	6271ed405420	
vandpd zmm12, zmm18, [r13 + r14*2]	6211ed4054647500	
vandpd zmm18, zmm1, zmm1	62e1f54854d1	
vandpd zmm18, zmm1, zmm12	62c1f54854d4	
vandpd zmm18, zmm1, zmm18	62a1f54854d2	
vandpd zmm18, zmm1, [rax]	62e1f5485410	
vandpd zmm18, zmm1, [r13 + r14*2]	6281f54854547500	
vandpd zmm18, zmm12, zmm1	62e19d4854d1	
vandpd zmm18, zmm12, zmm12	62c19d4854d4	
vandpd zmm18, zmm12, zmm18	62a19d4854d2	
vandpd zmm18, zmm12, [rax]	62e19d485410	
vandpd zmm18, zmm12, [r13 + r14*2]	62819d4854547500	
vandpd zmm18, zmm18, zmm1	62e1ed4054d1	
vandpd zmm18, zmm18, zmm12	62c1ed4054d4	
vandpd zmm18, zmm18, zmm18	62a1ed4054d2	
vandpd zmm18, zmm18, [rax]	62e1ed405410	
vandpd zmm18, zmm18, [r13 + r14*2]	6281ed4054547500	
vandnpd zmm1, zmm1, zmm1	62f1f54855c9	
vandnpd zmm1, zmm1, zmm12	62d1f54855cc	
vandnpd zmm1, zmm1, zmm18	62b1f54855ca	
vandnpd zmm1, zmm1, [rax]	62f1f5485508	
vandnpd zmm1, zmm1, [r13 + r14*2]	6291f548554c7500	
vandnpd zmm1, zmm12, zmm1	62f19d4855c9	
vandnpd zmm1, zmm12, zmm12	62d19d4855cc	
vandnpd zmm1, zmm12, zmm18	62b19d4855ca	
vandnpd zmm1, zmm12, [rax]	62f19d485508	
vandnpd zmm1, zmm12, [r13 + r14*2]	62919d48554c7500	
vandnpd zmm1, zmm18, zmm1	62f1ed4055c9	
vandnpd zmm1, zmm18, zmm12	62d1ed4055cc	
vandnpd zmm1, zmm18, zmm18	62b1ed4055ca	
vandnpd zmm1, zmm18, [rax]	62f1ed405508	
vandnpd zmm1, zmm18, [r13 + r14*2]	6291ed40554c7500	
vandnpd zmm12, zmm1, zmm1	6271f54855e1	
vandnpd zmm12, zmm1, zmm12	6251f54855e4	
vandnpd zmm12, zmm1, zmm18	6231f54855e2	
vandnpd zmm12, zmm1, [rax]	6271f5485520	
vandnpd zmm12, zmm1, [r13 + r14*2]	6211f54855647500	
vandnpd zmm12, zmm12, zmm1	62719d4855e1	
vandnpd zmm12, zmm12, zmm12	62519d4855e4	
vandnpd zmm12, zmm12, zmm18	62319d4855e2	
vandnpd zmm12, zmm12, [rax]	62719d485520	
vandnpd zmm12, zmm12, [r13 + r14*2]	62119d4855647500	
vandnpd zmm12, zmm18, zmm1	6271ed4055e1	
vandnpd zmm12, zmm18, zmm12	6251ed4055e4	
vandnpd zmm12, zmm18, zmm18	6231ed4055e2	
vandnpd zmm12, zmm18, [rax]	6271ed405520	
vandnpd zmm12, zmm18, [r13 + r14*2]	6211ed4055647500	
vandnpd zmm18, zmm1, zmm1	62e1f54855d1	
vandnpd zmm18, zmm1, zmm12	62c1f54855d4	
vandnpd zmm18, zmm1, zmm18	62a1f54855d2	
vandnpd zmm18, zmm1, [rax]	62e1f5485510	
vandnpd zmm18, zmm1, [r13 + r14*2]	6281f54855547500	
vandnpd zmm18, zmm12, zmm1	62e19d4855d1	
vandnpd zmm18, zmm12, zmm12	62c19d4855d4	
vandnpd zmm18, zmm12, zmm18	62a19d4855d2	
vandnpd zmm18, zmm12, [rax]	62e19d485510	
vandnpd zmm18, zmm12, [r13 + r14*2]	62819d4855547500	
vandnpd zmm18, zmm18, zmm1	62e1ed4055d1	
vandnpd zmm18, zmm18, zmm12	62c1ed4055d4	
vandnpd zmm18, zmm18, zmm18	62a1ed4055d2	
vandnpd zmm18, zmm18, [rax]	62e1ed405510	
vandnpd zmm18, zmm18, [r13 + r14*2]	6281ed4055547500	
vorpd zmm1, zmm1, zmm1	62f1f54856c9	
vorpd zmm1, zmm1, zmm12	62d1f54856cc	
vorpd zmm1, zmm1, zmm18	62b1f54856ca	
vorpd zmm1, zmm1, [rax]	62f1f5485608	
vorpd zmm1, zmm1, [r13 + r14*2]	6291f548564c7500	
vorpd zmm1, zmm12, zmm1	62f19d4856c9	
vorpd zmm1, zmm12, zmm12	62d19d4856cc	
vorpd zmm1, zmm12, zmm18	62b19d4856ca	
vorpd zmm1, zmm12, [rax]	62f19d485608	
vorpd zmm1, zmm12, [r13 + r14*2]	62919d48564c7500	
vorpd zmm1, zmm18, zmm1	62f1ed4056c9	
vorpd zmm1, zmm18, zmm12	62d1ed4056cc	
vorpd zmm1, zmm18, zmm18	62b1ed4056ca	
vorpd zmm1, zmm18, [rax]	62f1ed405608	
vorpd zmm1, zmm18, [r13 + r14*2]	6291ed40564c7500	
vorpd zmm12, zmm1, zmm1	6271f54856e1	
vorpd zmm12, zmm1, zmm12	6251f54856e4	
vorpd zmm12, zmm1, zmm18	6231f54856e2	
vorpd zmm12, zmm1, [rax]	6271f5485620	
vorpd zmm12, zmm1, [r13 + r14*2]	6211f54856647500	
vorpd zmm12, zmm12, zmm1	62719d4856e1	
vorpd zmm12, zmm12, zmm12	62519d4856e4	
vorpd zmm12, zmm12, zmm18	62319d4856e2	
vorpd zmm12, zmm12, [rax]	62719d485620	
vorpd zmm12, zmm12, [r13 + r14*2]	62119d4856647500	
vorpd zmm12, zmm18, zmm1	6271ed4056e1	
vorpd zmm12, zmm18, zmm12	6251ed4056e4	
vorpd zmm12, zmm18, zmm18	6231ed4056e2	
vorpd zmm12, zmm18, [rax]	6271ed405620	
vorpd zmm12, zmm18, [r13 + r14*2]	6211ed4056647500	
vorpd zmm18, zmm1, zmm1	62e1f54856d1	
vorpd zmm18, zmm1, zmm12	62c1f54856d4	
vorpd zmm18, zmm1, zmm18	62a1f54856d2	
vorpd zmm18, zmm1, [rax]	62e1f5485610	
vorpd zmm18, zmm1, [r13 + r14*2]	6281f54856547500	
vorpd zmm18, zmm12, zmm1	62e19d4856d1	
vorpd zmm18, zmm12, zmm12	62c19d4856d4	
vorpd zmm18, zmm12, zmm18	62a19d4856d2	
vorpd zmm18, zmm12, [rax]	62e19d485610	
vorpd zmm18, zmm12, [r13 + r14*2]	62819d4856547500	
vorpd zmm18, zmm18, zmm1	62e1ed4056d1	
vorpd zmm18, zmm18, zmm12	62c1ed4056d4	
vorpd zmm18, zmm18, zmm18	62a1ed4056d2	
vorpd zmm18, zmm18, [rax]	62e1ed405610	
vorpd zmm18, zmm18, [r13 + r14*2]	6281ed4056547500	
vxorpd zmm1, zmm1, zmm1	62f1f54857c9	
vxorpd zmm1, zmm1, zmm12	62d1f54857cc	
vxorpd zmm1, zmm1, zmm18	62b1f54857ca	
vxorpd zmm1, zmm1, [rax]	62f1f5485708	
vxorpd zmm1, zmm1, [r13 + r14*2]	6291f548574c7500	
vxorpd zmm1, zmm12, zmm1	62f19d4857c9	
vxorpd zmm1, zmm12, zmm12	62d19d4857cc	
vxorpd zmm1, zmm12, zmm18	62b19d4857ca	
vxorpd zmm1, zmm12, [rax]	62f19d485708	
vxorpd zmm1, zmm12, [r13 + r14*2]	62919d48574c7500	
vxorpd zmm1, zmm18, zmm1	62f1ed4057c9	
vxorpd zmm1, zmm18, zmm12	62d1ed4057cc	
vxorpd zmm1, zmm18, zmm18	62b1ed4057ca	
vxorpd zmm1, zmm18, [rax]	62f1ed405708	
vxorpd zmm1, zmm18, [r13 + r14*2]	6291ed40574c7500	
vxorpd zmm12, zmm1, zmm1	6271f54857e1	
vxorpd zmm12, zmm1, zmm12	6251f54857e4	
vxorpd zmm12, zmm1, zmm18	6231f54857e2	
vxorpd zmm12, zmm1, [rax]	6271f5485720	
vxorpd zmm12, zmm1, [r13 + r14*2]	6211f54857647500	
vxorpd zmm12, zmm12, zmm1	62719d4857e1	
vxorpd zmm12, zmm12, zmm12	62519d4857e4	
vxorpd zmm12, zmm12, zmm18	62319d4857e2	
vxorpd zmm12, zmm12, [rax]	62719d485720	
vxorpd zmm12, zmm12, [r13 + r14*2]	62119d4857647500	
vxorpd zmm12, zmm18, zmm1	6271ed4057e1	
vxorpd zmm12, zmm18, zmm12	6251ed4057e4	
vxorpd zmm12, zmm18, zmm18	6231ed4057e2	
vxorpd zmm12, zmm18, [rax]	6271ed405720	
vxorpd zmm12, zmm18, [r13 + r14*2]	6211ed4057647500	
vxorpd zmm18, zmm1, zmm1	62e1f54857d1	
vxorpd zmm18, zmm1, zmm12	62c1f54857d4	
vxorpd zmm18, zmm1, zmm18	62a1f54857d2	
vxorpd zmm18, zmm1, [rax]	62e1f5485710	
vxorpd zmm18, zmm1, [r13 + r14*2]	6281f54857547500	
vxorpd zmm18, zmm12, zmm1	62e19d4857d1	
vxorpd zmm18, zmm12, zmm12	62c19d4857d4	
vxorpd zmm18, zmm12, zmm18	62a19d4857d2	
vxorpd zmm18, zmm12, [rax]	62e19d485710	
vxorpd zmm18, zmm12, [r13 + r14*2]	62819d4857547500	
vxorpd zmm18, zmm18, zmm1	62e1ed4057d1	
vxorpd zmm18, zmm18, zmm12	62c1ed4057d4	
vxorpd zmm18, zmm18, zmm18	62a1ed4057d2	
vxorpd zmm18, zmm18, [rax]	62e1ed405710	
vxorpd zmm18, zmm18, [r13 + r14*2]	6281ed4057547500	
vpaddb zmm1, zmm1, zmm1	62f17548fcc9	
vpaddb zmm1, zmm1, zmm12	62d17548fccc	
vpaddb zmm1, zmm1, zmm18	62b17548fcca	
vpaddb zmm1, zmm1, [rax]	62f17548fc08	
vpaddb zmm1, zmm1, [r13 + r14*2]	62917548fc4c7500	
vpaddb zmm1, zmm12, zmm1	62f11d48fcc9	
vpaddb zmm1, zmm12, zmm12	62d11d48fccc	
vpaddb zmm1, zmm12, zmm18	62b11d48fcca	
vpaddb zmm1, zmm12, [rax]	62f11d48fc08	
vpaddb zmm1, zmm12, [r13 + r14*2]	62911d48fc4c7500	
vpaddb zmm1, zmm18, zmm1	62f16d40fcc9	
vpaddb zmm1, zmm18, zmm12	62d16d40fccc	
vpaddb zmm1, zmm18, zmm18	62b16d40fcca	
vpaddb zmm1, zmm18, [rax]	62f16d40fc08	
vpaddb zmm1, zmm18, [r13 + r14*2]	62916d40fc4c7500	
vpaddb zmm12, zmm1, zmm1	62717548fce1	
vpaddb zmm12, zmm1, zmm12	62517548fce4	
vpaddb zmm12, zmm1, zmm18	62317548fce2	
vpaddb zmm12, zmm1, [rax]	62717548fc20	
vpaddb zmm12, zmm1, [r13 + r14*2]	62117548fc647500	
vpaddb zmm12, zmm12, zmm1	62711d48fce1	
vpaddb zmm12, zmm12, zmm12	62511d48fce4	
vpaddb zmm12, zmm12, zmm18	62311d48fce2	
vpaddb zmm12, zmm12, [rax]	62711d48fc20	
vpaddb zmm12, zmm12, [r13 + r14*2]	62111d48fc647500	
vpaddb zmm12, zmm18, zmm1	62716d40fce1	
vpaddb zmm12, zmm18, zmm12	62516d40fce4	
vpaddb zmm12, zmm18, zmm18	62316d40fce2	
vpaddb zmm12, zmm18, [rax]	62716d40fc20	
vpaddb zmm12, zmm18, [r13 + r14*2]	62116d40fc647500	
vpaddb zmm18, zmm1, zmm1	62e17548fcd1	
vpaddb zmm18, zmm1, zmm12	62c17548fcd4	
vpaddb zmm18, zmm1, zmm18	62a17548fcd2	
vpaddb zmm18, zmm1, [rax]	62e17548fc10	
vpaddb zmm18, zmm1, [r13 + r14*2]	62817548fc547500	
vpaddb zmm18, zmm12, zmm1	62e11d48fcd1	
vpaddb zmm18, zmm12, zmm12	62c11d48fcd4	
vpaddb zmm18, zmm12, zmm18	62a11d48fcd2	
vpaddb zmm18, zmm12, [rax]	62e11d48fc10	
vpaddb zmm18, zmm12, [r13 + r14*2]	62811d48fc547500	
vpaddb zmm18, zmm18, zmm1	62e16d40fcd1	
vpaddb zmm18, zmm18, zmm12	62c16d40fcd4	
vpaddb zmm18, zmm18, zmm18	62a16d40fcd2	
vpaddb zmm18, zmm18, [rax]	62e16d40fc10	
vpaddb zmm18, zmm18, [r13 + r14*2]	62816d40fc547500	
vpaddw zmm1, zmm1, zmm1	62f17548fdc9	
vpaddw zmm1, zmm1, zmm12	62d17548fdcc	
vpaddw zmm1, zmm1, zmm18	62b17548fdca	
vpaddw zmm1, zmm1, [rax]	62f17548fd08	
vpaddw zmm1, zmm1, [r13 + r14*2]	62917548fd4c7500	
vpaddw zmm1, zmm12, zmm1	62f11d48fdc9	
vpaddw zmm1, zmm12, zmm12	62d11d48fdcc	
vpaddw zmm1, zmm12, zmm18	62b11d48fdca	
vpaddw zmm1, zmm12, [rax]	62f11d48fd08	
